,time_period,rainfall,mean_temperature,disease_cases,population,location,Cases,E,month,ID_year,ID_spat,rainsum,meantemperature
145,2012-08,188.354,27.61,533.0,1369574.68526786,KienGiang,533.0,1369574.68526786,8,2012,KienGiang,188.354,27.61
146,2012-09,306.498,25.5,475.0,1369574.68526786,KienGiang,475.0,1369574.68526786,9,2012,KienGiang,306.498,25.5
147,2012-10,289.553,24.52,415.0,1369574.68526786,KienGiang,415.0,1369574.68526786,10,2012,KienGiang,289.553,24.52
148,2012-11,220.378,24.22,552.0,1369574.68526786,KienGiang,552.0,1369574.68526786,11,2012,KienGiang,220.378,24.22
149,2012-12,264.791,22.35,430.0,1369574.68526786,KienGiang,430.0,1369574.68526786,12,2012,KienGiang,264.791,22.35
150,2013-01,169.292,20.45,244.0,1382887.23772321,KienGiang,244.0,1382887.23772321,1,2013,KienGiang,169.292,20.45
151,2013-02,100.173,22.39,124.0,1382887.23772321,KienGiang,124.0,1382887.23772321,2,2013,KienGiang,100.173,22.39
152,2013-03,114.839,24.35,154.0,1382887.23772321,KienGiang,154.0,1382887.23772321,3,2013,KienGiang,114.839,24.35
153,2013-04,171.163,25.73,111.0,1382887.23772321,KienGiang,111.0,1382887.23772321,4,2013,KienGiang,171.163,25.73
154,2013-05,202.916,27.58,109.0,1382887.23772321,KienGiang,109.0,1382887.23772321,5,2013,KienGiang,202.916,27.58
155,2013-06,163.888,27.22,261.0,1382887.23772321,KienGiang,261.0,1382887.23772321,6,2013,KienGiang,163.888,27.22
156,2013-07,321.727,26.86,248.0,1382887.23772321,KienGiang,248.0,1382887.23772321,7,2013,KienGiang,321.727,26.86
157,2013-08,176.658,27.24,940.0,1382887.23772321,KienGiang,940.0,1382887.23772321,8,2013,KienGiang,176.658,27.24
158,2013-09,779.738,25.46,411.0,1382887.23772321,KienGiang,411.0,1382887.23772321,9,2013,KienGiang,779.738,25.46
159,2013-10,481.873,23.76,430.0,1382887.23772321,KienGiang,430.0,1382887.23772321,10,2013,KienGiang,481.873,23.76
160,2013-11,642.316,22.94,375.0,1382887.23772321,KienGiang,375.0,1382887.23772321,11,2013,KienGiang,642.316,22.94
161,2013-12,163.112,18.93,248.0,1382887.23772321,KienGiang,248.0,1382887.23772321,12,2013,KienGiang,163.112,18.93
162,2014-01,139.675,18.65,87.0,1396199.79017857,KienGiang,87.0,1396199.79017857,1,2014,KienGiang,139.675,18.65
163,2014-02,48.747,20.47,35.0,1396199.79017857,KienGiang,35.0,1396199.79017857,2,2014,KienGiang,48.747,20.47
164,2014-03,75.705,23.78,32.0,1396199.79017857,KienGiang,32.0,1396199.79017857,3,2014,KienGiang,75.705,23.78
165,2014-04,85.527,25.96,38.0,1396199.79017857,KienGiang,38.0,1396199.79017857,4,2014,KienGiang,85.527,25.96
166,2014-05,150.294,27.82,51.0,1396199.79017857,KienGiang,51.0,1396199.79017857,5,2014,KienGiang,150.294,27.82
167,2014-06,214.297,28.24,51.0,1396199.79017857,KienGiang,51.0,1396199.79017857,6,2014,KienGiang,214.297,28.24
168,2014-07,427.787,27.5,86.0,1396199.79017857,KienGiang,86.0,1396199.79017857,7,2014,KienGiang,427.787,27.5
169,2014-08,221.605,27.29,123.0,1396199.79017857,KienGiang,123.0,1396199.79017857,8,2014,KienGiang,221.605,27.29
170,2014-09,278.957,26.62,142.0,1396199.79017857,KienGiang,142.0,1396199.79017857,9,2014,KienGiang,278.957,26.62
171,2014-10,293.612,24.36,201.0,1396199.79017857,KienGiang,201.0,1396199.79017857,10,2014,KienGiang,293.612,24.36
172,2014-11,279.402,23.6,223.0,1396199.79017857,KienGiang,223.0,1396199.79017857,11,2014,KienGiang,279.402,23.6
173,2014-12,475.172,20.38,202.0,1396199.79017857,KienGiang,202.0,1396199.79017857,12,2014,KienGiang,475.172,20.38
174,2015-01,194.328,19.27,168.0,1409512.34263393,KienGiang,168.0,1409512.34263393,1,2015,KienGiang,194.328,19.27
175,2015-02,93.983,21.18,84.0,1409512.34263393,KienGiang,84.0,1409512.34263393,2,2015,KienGiang,93.983,21.18
176,2015-03,109.715,24.26,75.0,1409512.34263393,KienGiang,75.0,1409512.34263393,3,2015,KienGiang,109.715,24.26
177,2015-04,105.433,25.24,69.0,1409512.34263393,KienGiang,69.0,1409512.34263393,4,2015,KienGiang,105.433,25.24
178,2015-05,203.872,28.46,73.0,1409512.34263393,KienGiang,73.0,1409512.34263393,5,2015,KienGiang,203.872,28.46
179,2015-06,135.35,28.22,123.0,1409512.34263393,KienGiang,123.0,1409512.34263393,6,2015,KienGiang,135.35,28.22
180,2015-07,202.974,27.28,222.0,1409512.34263393,KienGiang,222.0,1409512.34263393,7,2015,KienGiang,202.974,27.28
181,2015-08,206.171,27.46,406.0,1409512.34263393,KienGiang,406.0,1409512.34263393,8,2015,KienGiang,206.171,27.46
182,2015-09,320.505,27.03,623.0,1409512.34263393,KienGiang,623.0,1409512.34263393,9,2015,KienGiang,320.505,27.03
183,2015-10,537.186,24.57,915.0,1409512.34263393,KienGiang,915.0,1409512.34263393,10,2015,KienGiang,537.186,24.57
184,2015-11,315.21,24.21,1030.0,1409512.34263393,KienGiang,1030.0,1409512.34263393,11,2015,KienGiang,315.21,24.21
185,2015-12,314.387,22.08,838.0,1409512.34263393,KienGiang,838.0,1409512.34263393,12,2015,KienGiang,314.387,22.08
186,2016-01,293.035,21.73,489.0,1422824.89508929,KienGiang,489.0,1422824.89508929,1,2016,KienGiang,293.035,21.73
187,2016-02,172.782,19.71,394.0,1422824.89508929,KienGiang,394.0,1422824.89508929,2,2016,KienGiang,172.782,19.71
188,2016-03,65.639,22.92,197.0,1422824.89508929,KienGiang,197.0,1422824.89508929,3,2016,KienGiang,65.639,22.92
189,2016-04,42.327,27.56,203.0,1422824.89508929,KienGiang,203.0,1422824.89508929,4,2016,KienGiang,42.327,27.56
190,2016-05,288.253,27.56,276.0,1422824.89508929,KienGiang,276.0,1422824.89508929,5,2016,KienGiang,288.253,27.56
191,2016-06,291.977,27.95,282.0,1422824.89508929,KienGiang,282.0,1422824.89508929,6,2016,KienGiang,291.977,27.95
0,2000-07,181.898,24.05,48.0,796248.636160714,LamDong,48.0,796248.636160714,7,2000,LamDong,181.898,24.05
1,2000-08,178.226,24.34,36.0,796248.636160714,LamDong,36.0,796248.636160714,8,2000,LamDong,178.226,24.34
2,2000-09,171.106,23.74,15.0,796248.636160714,LamDong,15.0,796248.636160714,9,2000,LamDong,171.106,23.74
3,2000-10,302.809,23.28,29.0,796248.636160714,LamDong,29.0,796248.636160714,10,2000,LamDong,302.809,23.28
4,2000-11,105.042,22.31,17.0,796248.636160714,LamDong,17.0,796248.636160714,11,2000,LamDong,105.042,22.31
5,2000-12,126.268,21.38,19.0,796248.636160714,LamDong,19.0,796248.636160714,12,2000,LamDong,126.268,21.38
6,2001-01,30.598,21.93,13.0,804488.934151786,LamDong,13.0,804488.934151786,1,2001,LamDong,30.598,21.93
7,2001-02,13.139,22.52,3.0,804488.934151786,LamDong,3.0,804488.934151786,2,2001,LamDong,13.139,22.52
8,2001-03,123.206,24.48,17.0,804488.934151786,LamDong,17.0,804488.934151786,3,2001,LamDong,123.206,24.48
9,2001-04,43.128,26.65,14.0,804488.934151786,LamDong,14.0,804488.934151786,4,2001,LamDong,43.128,26.65
10,2001-05,165.776,26.05,6.0,804488.934151786,LamDong,6.0,804488.934151786,5,2001,LamDong,165.776,26.05
11,2001-06,145.521,24.85,20.0,804488.934151786,LamDong,20.0,804488.934151786,6,2001,LamDong,145.521,24.85
12,2001-07,107.934,25.23,27.0,804488.934151786,LamDong,27.0,804488.934151786,7,2001,LamDong,107.934,25.23
13,2001-08,239.22,24.16,19.0,804488.934151786,LamDong,19.0,804488.934151786,8,2001,LamDong,239.22,24.16
14,2001-09,134.215,24.65,21.0,804488.934151786,LamDong,21.0,804488.934151786,9,2001,LamDong,134.215,24.65
15,2001-10,178.416,23.82,16.0,804488.934151786,LamDong,16.0,804488.934151786,10,2001,LamDong,178.416,23.82
16,2001-11,114.396,21.66,10.0,804488.934151786,LamDong,10.0,804488.934151786,11,2001,LamDong,114.396,21.66
17,2001-12,82.769,21.1,18.0,804488.934151786,LamDong,18.0,804488.934151786,12,2001,LamDong,82.769,21.1
18,2002-01,12.39,21.16,4.0,812729.232142857,LamDong,4.0,812729.232142857,1,2002,LamDong,12.39,21.16
19,2002-02,7.944,22.29,2.0,812729.232142857,LamDong,2.0,812729.232142857,2,2002,LamDong,7.944,22.29
20,2002-03,15.254,25.36,7.0,812729.232142857,LamDong,7.0,812729.232142857,3,2002,LamDong,15.254,25.36
21,2002-04,31.41,27.0,4.0,812729.232142857,LamDong,4.0,812729.232142857,4,2002,LamDong,31.41,27.0
22,2002-05,128.919,27.01,22.0,812729.232142857,LamDong,22.0,812729.232142857,5,2002,LamDong,128.919,27.01
23,2002-06,172.273,25.58,28.0,812729.232142857,LamDong,28.0,812729.232142857,6,2002,LamDong,172.273,25.58
24,2002-07,91.809,25.98,50.0,812729.232142857,LamDong,50.0,812729.232142857,7,2002,LamDong,91.809,25.98
25,2002-08,314.584,24.0,22.0,812729.232142857,LamDong,22.0,812729.232142857,8,2002,LamDong,314.584,24.0
26,2002-09,267.234,23.66,7.0,812729.232142857,LamDong,7.0,812729.232142857,9,2002,LamDong,267.234,23.66
27,2002-10,118.836,23.72,29.0,812729.232142857,LamDong,29.0,812729.232142857,10,2002,LamDong,118.836,23.72
28,2002-11,154.619,22.77,15.0,812729.232142857,LamDong,15.0,812729.232142857,11,2002,LamDong,154.619,22.77
29,2002-12,64.188,22.76,1.0,812729.232142857,LamDong,1.0,812729.232142857,12,2002,LamDong,64.188,22.76
30,2003-01,9.439,20.94,1.0,820969.530133929,LamDong,1.0,820969.530133929,1,2003,LamDong,9.439,20.94
31,2003-02,10.382,23.17,2.0,820969.530133929,LamDong,2.0,820969.530133929,2,2003,LamDong,10.382,23.17
32,2003-03,24.115,25.45,1.0,820969.530133929,LamDong,1.0,820969.530133929,3,2003,LamDong,24.115,25.45
33,2003-04,24.432,27.61,6.0,820969.530133929,LamDong,6.0,820969.530133929,4,2003,LamDong,24.432,27.61
34,2003-05,210.642,25.5,4.0,820969.530133929,LamDong,4.0,820969.530133929,5,2003,LamDong,210.642,25.5
35,2003-06,161.507,25.25,6.0,820969.530133929,LamDong,6.0,820969.530133929,6,2003,LamDong,161.507,25.25
36,2003-07,185.025,24.62,9.0,820969.530133929,LamDong,9.0,820969.530133929,7,2003,LamDong,185.025,24.62
37,2003-08,135.111,24.87,23.0,820969.530133929,LamDong,23.0,820969.530133929,8,2003,LamDong,135.111,24.87
38,2003-09,209.787,24.23,21.0,820969.530133929,LamDong,21.0,820969.530133929,9,2003,LamDong,209.787,24.23
39,2003-10,152.152,23.25,11.0,820969.530133929,LamDong,11.0,820969.530133929,10,2003,LamDong,152.152,23.25
40,2003-11,80.225,23.07,6.0,820969.530133929,LamDong,6.0,820969.530133929,11,2003,LamDong,80.225,23.07
41,2003-12,45.172,20.66,9.0,820969.530133929,LamDong,9.0,820969.530133929,12,2003,LamDong,45.172,20.66
42,2004-01,13.692,21.71,3.0,829209.828125,LamDong,3.0,829209.828125,1,2004,LamDong,13.692,21.71
43,2004-02,2.194,22.92,1.0,829209.828125,LamDong,1.0,829209.828125,2,2004,LamDong,2.194,22.92
44,2004-03,20.514,25.37,1.0,829209.828125,LamDong,1.0,829209.828125,3,2004,LamDong,20.514,25.37
45,2004-04,69.728,26.69,3.0,829209.828125,LamDong,3.0,829209.828125,4,2004,LamDong,69.728,26.69
46,2004-05,137.442,26.32,4.0,829209.828125,LamDong,4.0,829209.828125,5,2004,LamDong,137.442,26.32
47,2004-06,179.669,24.85,7.0,829209.828125,LamDong,7.0,829209.828125,6,2004,LamDong,179.669,24.85
48,2004-07,193.817,24.72,7.0,829209.828125,LamDong,7.0,829209.828125,7,2004,LamDong,193.817,24.72
49,2004-08,147.992,24.44,15.0,829209.828125,LamDong,15.0,829209.828125,8,2004,LamDong,147.992,24.44
50,2004-09,142.387,24.26,8.0,829209.828125,LamDong,8.0,829209.828125,9,2004,LamDong,142.387,24.26
51,2004-10,42.7,23.65,0.0,829209.828125,LamDong,0.0,829209.828125,10,2004,LamDong,42.7,23.65
52,2004-11,37.184,23.43,4.0,829209.828125,LamDong,4.0,829209.828125,11,2004,LamDong,37.184,23.43
53,2004-12,25.308,21.26,2.0,829209.828125,LamDong,2.0,829209.828125,12,2004,LamDong,25.308,21.26
54,2005-01,5.577,21.79,0.0,837450.126116072,LamDong,0.0,837450.126116072,1,2005,LamDong,5.577,21.79
55,2005-02,6.482,25.06,1.0,837450.126116072,LamDong,1.0,837450.126116072,2,2005,LamDong,6.482,25.06
56,2005-03,13.726,24.85,1.0,837450.126116072,LamDong,1.0,837450.126116072,3,2005,LamDong,13.726,24.85
57,2005-04,57.836,26.84,2.0,837450.126116072,LamDong,2.0,837450.126116072,4,2005,LamDong,57.836,26.84
58,2005-05,142.592,26.58,0.0,837450.126116072,LamDong,0.0,837450.126116072,5,2005,LamDong,142.592,26.58
59,2005-06,113.217,25.97,3.0,837450.126116072,LamDong,3.0,837450.126116072,6,2005,LamDong,113.217,25.97
60,2005-07,193.876,24.55,17.0,837450.126116072,LamDong,17.0,837450.126116072,7,2005,LamDong,193.876,24.55
61,2005-08,184.965,24.4,14.0,837450.126116072,LamDong,14.0,837450.126116072,8,2005,LamDong,184.965,24.4
62,2005-09,319.285,23.78,2.0,837450.126116072,LamDong,2.0,837450.126116072,9,2005,LamDong,319.285,23.78
63,2005-10,155.611,23.6,2.0,837450.126116072,LamDong,2.0,837450.126116072,10,2005,LamDong,155.611,23.6
64,2005-11,90.923,22.93,6.0,837450.126116072,LamDong,6.0,837450.126116072,11,2005,LamDong,90.923,22.93
65,2005-12,268.153,20.54,2.0,837450.126116072,LamDong,2.0,837450.126116072,12,2005,LamDong,268.153,20.54
66,2006-01,27.582,21.42,5.0,845690.424107143,LamDong,5.0,845690.424107143,1,2006,LamDong,27.582,21.42
67,2006-02,18.444,22.78,8.0,845690.424107143,LamDong,8.0,845690.424107143,2,2006,LamDong,18.444,22.78
68,2006-03,50.256,24.59,6.0,845690.424107143,LamDong,6.0,845690.424107143,3,2006,LamDong,50.256,24.59
69,2006-04,109.018,26.24,4.0,845690.424107143,LamDong,4.0,845690.424107143,4,2006,LamDong,109.018,26.24
70,2006-05,165.673,25.9,2.0,845690.424107143,LamDong,2.0,845690.424107143,5,2006,LamDong,165.673,25.9
71,2006-06,162.866,25.37,17.0,845690.424107143,LamDong,17.0,845690.424107143,6,2006,LamDong,162.866,25.37
72,2006-07,331.771,24.31,2.0,845690.424107143,LamDong,2.0,845690.424107143,7,2006,LamDong,331.771,24.31
73,2006-08,281.128,23.9,2.0,845690.424107143,LamDong,2.0,845690.424107143,8,2006,LamDong,281.128,23.9
74,2006-09,215.945,23.86,3.0,845690.424107143,LamDong,3.0,845690.424107143,9,2006,LamDong,215.945,23.86
75,2006-10,116.877,23.47,7.0,845690.424107143,LamDong,7.0,845690.424107143,10,2006,LamDong,116.877,23.47
76,2006-11,48.757,23.78,3.0,845690.424107143,LamDong,3.0,845690.424107143,11,2006,LamDong,48.757,23.78
77,2006-12,38.576,22.14,1.0,845690.424107143,LamDong,1.0,845690.424107143,12,2006,LamDong,38.576,22.14
78,2007-01,35.638,21.2,2.0,853930.722098214,LamDong,2.0,853930.722098214,1,2007,LamDong,35.638,21.2
79,2007-02,4.466,23.51,1.0,853930.722098214,LamDong,1.0,853930.722098214,2,2007,LamDong,4.466,23.51
80,2007-03,50.044,25.4,1.0,853930.722098214,LamDong,1.0,853930.722098214,3,2007,LamDong,50.044,25.4
81,2007-04,50.261,26.41,0.0,853930.722098214,LamDong,0.0,853930.722098214,4,2007,LamDong,50.261,26.41
82,2007-05,232.825,25.06,4.0,853930.722098214,LamDong,4.0,853930.722098214,5,2007,LamDong,232.825,25.06
83,2007-06,175.396,25.33,12.0,853930.722098214,LamDong,12.0,853930.722098214,6,2007,LamDong,175.396,25.33
84,2007-07,193.457,24.5,8.0,853930.722098214,LamDong,8.0,853930.722098214,7,2007,LamDong,193.457,24.5
85,2007-08,448.686,24.08,12.0,853930.722098214,LamDong,12.0,853930.722098214,8,2007,LamDong,448.686,24.08
86,2007-09,276.673,24.06,7.0,853930.722098214,LamDong,7.0,853930.722098214,9,2007,LamDong,276.673,24.06
87,2007-10,258.354,22.95,5.0,853930.722098214,LamDong,5.0,853930.722098214,10,2007,LamDong,258.354,22.95
88,2007-11,298.925,21.2,2.0,853930.722098214,LamDong,2.0,853930.722098214,11,2007,LamDong,298.925,21.2
89,2007-12,28.01,21.57,3.0,853930.722098214,LamDong,3.0,853930.722098214,12,2007,LamDong,28.01,21.57
90,2008-01,78.596,21.2,5.0,862171.020089286,LamDong,5.0,862171.020089286,1,2008,LamDong,78.596,21.2
91,2008-02,37.376,20.54,7.0,862171.020089286,LamDong,7.0,862171.020089286,2,2008,LamDong,37.376,20.54
92,2008-03,39.206,23.33,0.0,862171.020089286,LamDong,0.0,862171.020089286,3,2008,LamDong,39.206,23.33
93,2008-04,57.016,25.7,2.0,862171.020089286,LamDong,2.0,862171.020089286,4,2008,LamDong,57.016,25.7
94,2008-05,215.919,24.48,8.0,862171.020089286,LamDong,8.0,862171.020089286,5,2008,LamDong,215.919,24.48
95,2008-06,122.791,25.14,21.0,862171.020089286,LamDong,21.0,862171.020089286,6,2008,LamDong,122.791,25.14
96,2008-07,158.489,24.69,45.0,862171.020089286,LamDong,45.0,862171.020089286,7,2008,LamDong,158.489,24.69
97,2008-08,185.009,24.21,29.0,862171.020089286,LamDong,29.0,862171.020089286,8,2008,LamDong,185.009,24.21
98,2008-09,226.425,23.78,25.0,862171.020089286,LamDong,25.0,862171.020089286,9,2008,LamDong,226.425,23.78
99,2008-10,225.908,23.71,30.0,862171.020089286,LamDong,30.0,862171.020089286,10,2008,LamDong,225.908,23.71
100,2008-11,186.141,22.23,10.0,862171.020089286,LamDong,10.0,862171.020089286,11,2008,LamDong,186.141,22.23
101,2008-12,97.133,20.74,13.0,862171.020089286,LamDong,13.0,862171.020089286,12,2008,LamDong,97.133,20.74
102,2009-01,23.551,19.54,17.0,870411.318080357,LamDong,17.0,870411.318080357,1,2009,LamDong,23.551,19.54
103,2009-02,15.666,23.28,8.0,870411.318080357,LamDong,8.0,870411.318080357,2,2009,LamDong,15.666,23.28
104,2009-03,44.364,25.28,3.0,870411.318080357,LamDong,3.0,870411.318080357,3,2009,LamDong,44.364,25.28
105,2009-04,233.144,25.01,10.0,870411.318080357,LamDong,10.0,870411.318080357,4,2009,LamDong,233.144,25.01
106,2009-05,178.699,24.25,28.0,870411.318080357,LamDong,28.0,870411.318080357,5,2009,LamDong,178.699,24.25
107,2009-06,98.669,25.07,48.0,870411.318080357,LamDong,48.0,870411.318080357,6,2009,LamDong,98.669,25.07
108,2009-07,191.31,24.47,56.0,870411.318080357,LamDong,56.0,870411.318080357,7,2009,LamDong,191.31,24.47
109,2009-08,180.089,24.9,29.0,870411.318080357,LamDong,29.0,870411.318080357,8,2009,LamDong,180.089,24.9
110,2009-09,514.158,23.37,25.0,870411.318080357,LamDong,25.0,870411.318080357,9,2009,LamDong,514.158,23.37
111,2009-10,207.3,23.35,24.0,870411.318080357,LamDong,24.0,870411.318080357,10,2009,LamDong,207.3,23.35
112,2009-11,174.387,22.46,18.0,870411.318080357,LamDong,18.0,870411.318080357,11,2009,LamDong,174.387,22.46
113,2009-12,16.394,21.74,7.0,870411.318080357,LamDong,7.0,870411.318080357,12,2009,LamDong,16.394,21.74
114,2010-01,40.85,22.23,176.0,878651.616071429,LamDong,176.0,878651.616071429,1,2010,LamDong,40.85,22.23
115,2010-02,9.543,24.9,85.0,878651.616071429,LamDong,85.0,878651.616071429,2,2010,LamDong,9.543,24.9
116,2010-03,13.43,26.03,69.0,878651.616071429,LamDong,69.0,878651.616071429,3,2010,LamDong,13.43,26.03
117,2010-04,54.675,27.68,42.0,878651.616071429,LamDong,42.0,878651.616071429,4,2010,LamDong,54.675,27.68
118,2010-05,100.019,27.44,50.0,878651.616071429,LamDong,50.0,878651.616071429,5,2010,LamDong,100.019,27.44
119,2010-06,180.386,25.97,119.0,878651.616071429,LamDong,119.0,878651.616071429,6,2010,LamDong,180.386,25.97
120,2010-07,247.183,24.98,274.0,878651.616071429,LamDong,274.0,878651.616071429,7,2010,LamDong,247.183,24.98
121,2010-08,205.385,24.49,790.0,878651.616071429,LamDong,790.0,878651.616071429,8,2010,LamDong,205.385,24.49
122,2010-09,192.984,24.46,994.0,878651.616071429,LamDong,994.0,878651.616071429,9,2010,LamDong,192.984,24.46
123,2010-10,321.597,23.35,883.0,878651.616071429,LamDong,883.0,878651.616071429,10,2010,LamDong,321.597,23.35
124,2010-11,358.832,21.87,524.0,878651.616071429,LamDong,524.0,878651.616071429,11,2010,LamDong,358.832,21.87
125,2010-12,44.278,21.12,403.0,878651.616071429,LamDong,403.0,878651.616071429,12,2010,LamDong,44.278,21.12
126,2011-01,29.716,20.29,0.0,886891.9140625,LamDong,0.0,886891.9140625,1,2011,LamDong,29.716,20.29
127,2011-02,5.644,22.49,0.0,886891.9140625,LamDong,0.0,886891.9140625,2,2011,LamDong,5.644,22.49
128,2011-03,68.507,22.37,0.0,886891.9140625,LamDong,0.0,886891.9140625,3,2011,LamDong,68.507,22.37
129,2011-04,45.177,24.74,0.0,886891.9140625,LamDong,0.0,886891.9140625,4,2011,LamDong,45.177,24.74
130,2011-05,229.954,25.53,0.0,886891.9140625,LamDong,0.0,886891.9140625,5,2011,LamDong,229.954,25.53
131,2011-06,184.916,24.66,0.0,886891.9140625,LamDong,0.0,886891.9140625,6,2011,LamDong,184.916,24.66
132,2011-07,194.6,24.48,0.0,886891.9140625,LamDong,0.0,886891.9140625,7,2011,LamDong,194.6,24.48
133,2011-08,173.295,24.45,0.0,886891.9140625,LamDong,0.0,886891.9140625,8,2011,LamDong,173.295,24.45
134,2011-09,243.008,23.69,0.0,886891.9140625,LamDong,0.0,886891.9140625,9,2011,LamDong,243.008,23.69
135,2011-10,222.124,23.22,0.0,886891.9140625,LamDong,0.0,886891.9140625,10,2011,LamDong,222.124,23.22
136,2011-11,171.149,22.83,0.0,886891.9140625,LamDong,0.0,886891.9140625,11,2011,LamDong,171.149,22.83
137,2011-12,76.053,20.63,0.0,886891.9140625,LamDong,0.0,886891.9140625,12,2011,LamDong,76.053,20.63
138,2012-01,47.667,21.58,11.0,895132.212053572,LamDong,11.0,895132.212053572,1,2012,LamDong,47.667,21.58
139,2012-02,27.786,23.14,16.0,895132.212053572,LamDong,16.0,895132.212053572,2,2012,LamDong,27.786,23.14
140,2012-03,67.028,24.71,15.0,895132.212053572,LamDong,15.0,895132.212053572,3,2012,LamDong,67.028,24.71
141,2012-04,156.295,25.26,19.0,895132.212053572,LamDong,19.0,895132.212053572,4,2012,LamDong,156.295,25.26
142,2012-05,150.396,25.47,31.0,895132.212053572,LamDong,31.0,895132.212053572,5,2012,LamDong,150.396,25.47
143,2012-06,150.673,24.88,47.0,895132.212053572,LamDong,47.0,895132.212053572,6,2012,LamDong,150.673,24.88
144,2012-07,171.573,24.47,58.0,895132.212053572,LamDong,58.0,895132.212053572,7,2012,LamDong,171.573,24.47
145,2012-08,150.289,24.72,64.0,895132.212053572,LamDong,64.0,895132.212053572,8,2012,LamDong,150.289,24.72
146,2012-09,309.715,23.59,57.0,895132.212053572,LamDong,57.0,895132.212053572,9,2012,LamDong,309.715,23.59
147,2012-10,158.182,23.45,50.0,895132.212053572,LamDong,50.0,895132.212053572,10,2012,LamDong,158.182,23.45
148,2012-11,77.323,24.01,67.0,895132.212053572,LamDong,67.0,895132.212053572,11,2012,LamDong,77.323,24.01
149,2012-12,24.241,23.12,52.0,895132.212053572,LamDong,52.0,895132.212053572,12,2012,LamDong,24.241,23.12
150,2013-01,32.74,21.46,29.0,903372.510044643,LamDong,29.0,903372.510044643,1,2013,LamDong,32.74,21.46
151,2013-02,35.689,23.47,15.0,903372.510044643,LamDong,15.0,903372.510044643,2,2013,LamDong,35.689,23.47
152,2013-03,31.744,25.86,19.0,903372.510044643,LamDong,19.0,903372.510044643,3,2013,LamDong,31.744,25.86
153,2013-04,117.238,26.38,13.0,903372.510044643,LamDong,13.0,903372.510044643,4,2013,LamDong,117.238,26.38
154,2013-05,191.19,25.88,13.0,903372.510044643,LamDong,13.0,903372.510044643,5,2013,LamDong,191.19,25.88
155,2013-06,247.794,24.58,32.0,903372.510044643,LamDong,32.0,903372.510044643,6,2013,LamDong,247.794,24.58
